latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
-27.49503,29.92392,331.16,0.47,0.4,2025-09-16,1128,N21,VIIRS,n,2.0NRT,299.92,3.82,D
-27.28388,31.50297,340.93,0.41,0.37,2025-09-16,1128,N21,VIIRS,n,2.0NRT,296.23,9.32,D
-27.28443,31.49897,346.28,0.41,0.37,2025-09-16,1128,N21,VIIRS,n,2.0NRT,293.09,11.29,D
-27.32737,31.18329,352.18,0.42,0.38,2025-09-16,1128,N21,VIIRS,n,2.0NRT,301.72,7.29,D
-27.49076,29.92818,330.16,0.47,0.4,2025-09-16,1128,N21,VIIRS,n,2.0NRT,303.23,3.82,D
-27.32276,31.19121,367,0.42,0.38,2025-09-16,1128,N21,VIIRS,h,2.0NRT,308.25,19.2,D
-27.3239,31.18272,367,0.42,0.38,2025-09-16,1128,N21,VIIRS,h,2.0NRT,304.06,9.52,D
-27.26118,31.64243,334.05,0.41,0.37,2025-09-16,1128,N21,VIIRS,n,2.0NRT,299.01,4.9,D
-27.32333,31.18695,355.49,0.42,0.38,2025-09-16,1128,N21,VIIRS,n,2.0NRT,303.34,9.52,D
-27.32447,31.1785,341.51,0.42,0.38,2025-09-16,1128,N21,VIIRS,n,2.0NRT,304.76,4.58,D
-27.48648,29.93254,330.26,0.47,0.4,2025-09-16,1128,N21,VIIRS,l,2.0NRT,302.8,1.99,D
-27.4871,29.92763,332.2,0.47,0.4,2025-09-16,1128,N21,VIIRS,l,2.0NRT,303.27,3.57,D
-27.32043,31.18216,345.35,0.42,0.38,2025-09-16,1128,N21,VIIRS,n,2.0NRT,301.14,9.52,D
-27.32157,31.17372,332.05,0.42,0.38,2025-09-16,1128,N21,VIIRS,l,2.0NRT,306.12,4.58,D
-27.08746,32.76582,343.47,0.39,0.36,2025-09-16,1128,N21,VIIRS,n,2.0NRT,298.96,4.68,D
-27.47064,29.91002,332.42,0.47,0.4,2025-09-16,1128,N21,VIIRS,l,2.0NRT,305.62,12.19,D
-27.4687,29.89557,332.71,0.48,0.4,2025-09-16,1128,N21,VIIRS,n,2.0NRT,304.93,5.74,D
-27.46929,29.8908,341.38,0.48,0.4,2025-09-16,1128,N21,VIIRS,n,2.0NRT,304.7,5.74,D
-27.24852,31.55621,339.17,0.41,0.37,2025-09-16,1128,N21,VIIRS,n,2.0NRT,287.99,10.44,D
-27.18272,32.00599,343.09,0.4,0.37,2025-09-16,1128,N21,VIIRS,n,2.0NRT,302.66,6.67,D
-27.07916,32.59609,341.68,0.39,0.36,2025-09-16,1128,N21,VIIRS,n,2.0NRT,311.21,5.5,D
-27.0764,32.59155,367,0.39,0.36,2025-09-16,1128,N21,VIIRS,h,2.0NRT,315.92,5.5,D
-27.07582,32.59548,338.12,0.39,0.36,2025-09-16,1128,N21,VIIRS,n,2.0NRT,311.02,5.5,D
-27.22188,31.57426,342.83,0.41,0.37,2025-09-16,1128,N21,VIIRS,n,2.0NRT,284.94,8.28,D
-27.37709,30.40334,330.92,0.45,0.39,2025-09-16,1128,N21,VIIRS,l,2.0NRT,304.18,2.51,D
-27.36992,30.40235,347.02,0.45,0.39,2025-09-16,1128,N21,VIIRS,n,2.0NRT,311.91,6.48,D
-27.37051,30.39782,345.69,0.45,0.39,2025-09-16,1128,N21,VIIRS,n,2.0NRT,310.31,7.79,D
-27.33255,30.57577,345.16,0.44,0.39,2025-09-16,1128,N21,VIIRS,n,2.0NRT,305.92,10.56,D
-27.04128,32.59728,367,0.39,0.36,2025-09-16,1128,N21,VIIRS,h,2.0NRT,314.88,13.49,D
-27.00589,32.79189,334.77,0.39,0.36,2025-09-16,1128,N21,VIIRS,n,2.0NRT,307.69,2.38,D
-26.94308,32.82848,347.13,0.39,0.36,2025-09-16,1128,N21,VIIRS,n,2.0NRT,309.83,22.87,D
-26.94002,32.77987,351.52,0.39,0.36,2025-09-16,1128,N21,VIIRS,n,2.0NRT,314.74,5.77,D
-27.25258,30.52709,334.43,0.44,0.39,2025-09-16,1128,N21,VIIRS,n,2.0NRT,306.52,3.13,D
-26.93131,32.74623,347.19,0.39,0.36,2025-09-16,1128,N21,VIIRS,l,2.0NRT,320.94,14.6,D
-26.91242,32.85089,351.67,0.39,0.36,2025-09-16,1128,N21,VIIRS,n,2.0NRT,313.36,15.82,D
-27.01312,32.0148,340.99,0.4,0.37,2025-09-16,1128,N21,VIIRS,n,2.0NRT,315.39,11.2,D
-27.00469,32.04988,339.11,0.4,0.37,2025-09-16,1128,N21,VIIRS,n,2.0NRT,313.47,5.21,D
-27.00975,32.01419,336.46,0.4,0.37,2025-09-16,1128,N21,VIIRS,l,2.0NRT,308.95,11.2,D
-27.10735,31.18374,334.33,0.42,0.38,2025-09-16,1128,N21,VIIRS,n,2.0NRT,296.38,2.78,D
-26.98442,32.02207,338.79,0.4,0.37,2025-09-16,1128,N21,VIIRS,l,2.0NRT,312.25,4.6,D
-26.88443,32.66945,367,0.39,0.36,2025-09-16,1128,N21,VIIRS,h,2.0NRT,360.08,209.81,D
-26.88501,32.66553,367,0.39,0.36,2025-09-16,1128,N21,VIIRS,l,2.0NRT,327.1,45.31,D
-26.85244,32.8638,342.89,0.39,0.36,2025-09-16,1128,N21,VIIRS,l,2.0NRT,315.01,4.87,D
-27.1689,30.50111,332.44,0.45,0.39,2025-09-16,1128,N21,VIIRS,n,2.0NRT,301.83,6.17,D
-27.16946,30.49675,344.53,0.45,0.39,2025-09-16,1128,N21,VIIRS,n,2.0NRT,307.63,6.4,D
-27.16595,30.49583,335.65,0.45,0.39,2025-09-16,1128,N21,VIIRS,n,2.0NRT,301.02,6.4,D
-27.16651,30.49157,338.83,0.45,0.39,2025-09-16,1128,N21,VIIRS,n,2.0NRT,304.51,6.4,D
-26.87243,32.61096,349.29,0.39,0.36,2025-09-16,1128,N21,VIIRS,n,2.0NRT,318.02,7.9,D
-27.16353,30.48649,337.77,0.45,0.39,2025-09-16,1128,N21,VIIRS,n,2.0NRT,304.48,4.55,D
-27.16424,30.48775,344.67,0.45,0.39,2025-09-16,1128,N21,VIIRS,n,2.0NRT,305.33,6.57,D
-26.83577,32.79686,349.88,0.39,0.36,2025-09-16,1128,N21,VIIRS,n,2.0NRT,319.47,15.75,D
-26.86378,32.53713,347.54,0.39,0.36,2025-09-16,1128,N21,VIIRS,l,2.0NRT,321.06,9.84,D
-26.8524,32.59137,343.13,0.39,0.36,2025-09-16,1128,N21,VIIRS,l,2.0NRT,314.86,3.38,D
-26.86101,32.53262,355.04,0.39,0.36,2025-09-16,1128,N21,VIIRS,n,2.0NRT,318.97,15.63,D
-26.85021,32.58293,346.68,0.39,0.36,2025-09-16,1128,N21,VIIRS,l,2.0NRT,318.85,9.83,D
-26.85308,32.56334,348.56,0.39,0.36,2025-09-16,1128,N21,VIIRS,l,2.0NRT,322.82,14.63,D
-26.8463,32.58624,349.83,0.39,0.36,2025-09-16,1128,N21,VIIRS,l,2.0NRT,322.29,9.83,D
-26.84917,32.56665,347.93,0.39,0.36,2025-09-16,1128,N21,VIIRS,l,2.0NRT,322.84,9.84,D
-26.84469,32.57388,352.92,0.39,0.36,2025-09-16,1128,N21,VIIRS,n,2.0NRT,319.19,8.06,D
-26.84526,32.56996,343.75,0.39,0.36,2025-09-16,1128,N21,VIIRS,l,2.0NRT,318.33,3.2,D
-26.84583,32.56604,343.67,0.39,0.36,2025-09-16,1128,N21,VIIRS,l,2.0NRT,318.04,3.2,D
-26.81894,32.72575,354.12,0.39,0.36,2025-09-16,1128,N21,VIIRS,l,2.0NRT,327.8,15.72,D
-26.81951,32.72186,350.87,0.39,0.36,2025-09-16,1128,N21,VIIRS,l,2.0NRT,326.51,15.72,D
-26.83285,32.60791,344.23,0.39,0.36,2025-09-16,1128,N21,VIIRS,n,2.0NRT,317.7,4.35,D
-26.81618,32.72125,350.72,0.39,0.36,2025-09-16,1128,N21,VIIRS,l,2.0NRT,325.88,18.2,D
-26.79674,32.82965,348.43,0.39,0.36,2025-09-16,1128,N21,VIIRS,l,2.0NRT,319.22,27.5,D
-26.84231,32.30667,339.92,0.39,0.36,2025-09-16,1128,N21,VIIRS,l,2.0NRT,313.1,3.43,D
-26.83383,32.34168,337.89,0.39,0.36,2025-09-16,1128,N21,VIIRS,l,2.0NRT,312.68,3.45,D
-26.76051,32.75109,354.05,0.39,0.36,2025-09-16,1128,N21,VIIRS,l,2.0NRT,326.35,39.8,D
-27.25776,28.48985,337.4,0.55,0.43,2025-09-16,1128,N21,VIIRS,n,2.0NRT,303.12,4.85,D
-27.25381,28.48937,333.91,0.55,0.43,2025-09-16,1128,N21,VIIRS,n,2.0NRT,305.71,5.74,D
-26.84488,30.98659,334.65,0.42,0.38,2025-09-16,1128,N21,VIIRS,n,2.0NRT,292.59,3.49,D
-27.16401,26.9042,336.62,0.45,0.47,2025-09-16,1128,N21,VIIRS,l,2.0NRT,311.17,6.73,D
-26.68594,30.69401,338.02,0.43,0.38,2025-09-16,1128,N21,VIIRS,n,2.0NRT,285.58,8.84,D
-26.68243,30.69344,334.92,0.43,0.38,2025-09-16,1128,N21,VIIRS,n,2.0NRT,283.31,4.44,D
-26.79575,28.17401,335.29,0.57,0.43,2025-09-16,1128,N21,VIIRS,n,2.0NRT,308.18,4.81,D
-26.79175,28.17351,335.98,0.57,0.43,2025-09-16,1128,N21,VIIRS,n,2.0NRT,307.26,4.81,D
-26.79401,28.17183,346.71,0.57,0.43,2025-09-16,1128,N21,VIIRS,n,2.0NRT,309.68,10.45,D
-26.4458,30.73746,333.41,0.43,0.38,2025-09-16,1128,N21,VIIRS,n,2.0NRT,278.58,6.59,D
-27.03119,25.3396,367,0.56,0.52,2025-09-16,1128,N21,VIIRS,h,2.0NRT,316.88,28.18,D
-27.03173,25.33392,343.04,0.56,0.52,2025-09-16,1128,N21,VIIRS,n,2.0NRT,314.61,13.96,D
-27.02697,25.3334,340.51,0.56,0.52,2025-09-16,1128,N21,VIIRS,n,2.0NRT,310.99,6.81,D
-26.67786,28.40784,336.78,0.55,0.43,2025-09-16,1128,N21,VIIRS,l,2.0NRT,307.6,13.43,D
-26.67392,28.40739,346.43,0.55,0.43,2025-09-16,1128,N21,VIIRS,n,2.0NRT,307.73,13.43,D
-27.06673,24.51362,341.32,0.63,0.54,2025-09-16,1128,N21,VIIRS,n,2.0NRT,311.72,16.09,D
-27.06729,24.50726,349.31,0.64,0.54,2025-09-16,1128,N21,VIIRS,n,2.0NRT,315.3,23.51,D
-27.06226,24.50674,367,0.64,0.54,2025-09-16,1128,N21,VIIRS,h,2.0NRT,316.67,24.53,D
-26.63935,28.60337,334.18,0.54,0.42,2025-09-16,1128,N21,VIIRS,l,2.0NRT,308.79,6.36,D
-26.67432,28.40559,346.95,0.55,0.43,2025-09-16,1128,N21,VIIRS,n,2.0NRT,307.47,12.19,D
-26.63787,28.6068,341.12,0.54,0.42,2025-09-16,1128,N21,VIIRS,n,2.0NRT,310.33,9.18,D
-26.35139,30.76669,332.84,0.43,0.38,2025-09-16,1128,N21,VIIRS,n,2.0NRT,284.91,3.54,D
-26.35198,30.76238,333.07,0.43,0.38,2025-09-16,1128,N21,VIIRS,n,2.0NRT,283.99,3.54,D
-26.70874,27.94832,353.95,0.39,0.44,2025-09-16,1128,N21,VIIRS,n,2.0NRT,316.51,8.78,D
-27.06691,24.51275,341.36,0.63,0.54,2025-09-16,1128,N21,VIIRS,n,2.0NRT,314.11,24.22,D
-27.0675,24.5064,345.44,0.63,0.54,2025-09-16,1128,N21,VIIRS,n,2.0NRT,313.65,24.22,D
-27.06248,24.50588,353.07,0.63,0.54,2025-09-16,1128,N21,VIIRS,n,2.0NRT,316.76,24.22,D
-26.54421,29.17621,341.4,0.5,0.41,2025-09-16,1128,N21,VIIRS,n,2.0NRT,311.2,16.23,D
-26.54484,29.17118,340.4,0.5,0.41,2025-09-16,1128,N21,VIIRS,n,2.0NRT,308.33,16.23,D
-26.54297,29.15545,343.97,0.5,0.41,2025-09-16,1128,N21,VIIRS,n,2.0NRT,307.43,6,D
-26.8299,26.68157,347.09,0.46,0.47,2025-09-16,1128,N21,VIIRS,n,2.0NRT,310.65,13.98,D
-26.66339,27.80586,354.14,0.4,0.44,2025-09-16,1128,N21,VIIRS,n,2.0NRT,311.85,11.88,D
-26.58305,27.78678,351.89,0.4,0.44,2025-09-16,1128,N21,VIIRS,n,2.0NRT,311.08,8.89,D
-26.02765,31.98427,345.14,0.4,0.37,2025-09-16,1128,N21,VIIRS,n,2.0NRT,315.42,4.03,D
-26.01922,31.99503,346.44,0.4,0.37,2025-09-16,1128,N21,VIIRS,n,2.0NRT,316.34,11.4,D
-26.0187,31.97464,346.4,0.4,0.37,2025-09-16,1128,N21,VIIRS,n,2.0NRT,313.49,5.86,D
-26.13636,30.83385,338.4,0.42,0.38,2025-09-16,1128,N21,VIIRS,n,2.0NRT,295.61,3.41,D
-26.12262,30.90817,331.28,0.42,0.38,2025-09-16,1128,N21,VIIRS,n,2.0NRT,301.07,2.39,D
-26.11919,30.90736,335.71,0.42,0.38,2025-09-16,1128,N21,VIIRS,n,2.0NRT,302.42,3.48,D
-26.11576,30.9066,340.78,0.42,0.38,2025-09-16,1128,N21,VIIRS,n,2.0NRT,302.25,3.48,D
-26.11634,30.90236,335.67,0.42,0.38,2025-09-16,1128,N21,VIIRS,n,2.0NRT,303.68,4.99,D
-26.07845,31.02383,331.27,0.42,0.38,2025-09-16,1128,N21,VIIRS,l,2.0NRT,304.64,2.77,D
-26.07904,31.01956,330.69,0.42,0.38,2025-09-16,1128,N21,VIIRS,l,2.0NRT,305.14,2.77,D
-26.09389,30.91124,333.89,0.42,0.38,2025-09-16,1128,N21,VIIRS,l,2.0NRT,305.18,3.66,D
-26.09447,30.90699,331.74,0.42,0.38,2025-09-16,1128,N21,VIIRS,l,2.0NRT,306.24,3.09,D
-26.08926,30.91917,336.04,0.42,0.38,2025-09-16,1128,N21,VIIRS,l,2.0NRT,307.56,3.12,D
-26.09044,30.91056,343.37,0.42,0.38,2025-09-16,1128,N21,VIIRS,n,2.0NRT,308.17,8.86,D
-26.09101,30.90633,353.15,0.42,0.38,2025-09-16,1128,N21,VIIRS,n,2.0NRT,310.47,10.68,D
-26.08582,30.91845,331.56,0.42,0.38,2025-09-16,1128,N21,VIIRS,l,2.0NRT,305.8,3.12,D
-26.08353,30.90926,335.63,0.42,0.38,2025-09-16,1128,N21,VIIRS,l,2.0NRT,307.78,2.89,D
-26.0795,30.91288,333.91,0.42,0.38,2025-09-16,1128,N21,VIIRS,l,2.0NRT,304.13,2.89,D
-26.08008,30.90863,336.34,0.42,0.38,2025-09-16,1128,N21,VIIRS,n,2.0NRT,304.9,2.89,D
-25.925,31.99101,340.73,0.39,0.37,2025-09-16,1128,N21,VIIRS,l,2.0NRT,314.45,3.08,D
-25.94722,31.81185,345.53,0.4,0.37,2025-09-16,1128,N21,VIIRS,n,2.0NRT,311.72,8.31,D
-25.90042,31.97052,343.78,0.4,0.37,2025-09-16,1128,N21,VIIRS,l,2.0NRT,316.06,10.02,D
-25.8965,31.97387,348.05,0.39,0.37,2025-09-16,1128,N21,VIIRS,n,2.0NRT,315.68,12.83,D
-25.89314,31.97328,349.34,0.39,0.37,2025-09-16,1128,N21,VIIRS,n,2.0NRT,315.89,7.68,D
-25.8937,31.96936,349.15,0.4,0.37,2025-09-16,1128,N21,VIIRS,l,2.0NRT,319.72,6.18,D
-26.34781,28.47154,335.6,0.54,0.42,2025-09-16,1128,N21,VIIRS,l,2.0NRT,307.05,6.27,D
-26.34844,28.46609,335.24,0.54,0.42,2025-09-16,1128,N21,VIIRS,l,2.0NRT,310.19,6.27,D
-25.89034,31.96878,343.39,0.4,0.37,2025-09-16,1128,N21,VIIRS,l,2.0NRT,317.93,6.18,D
-26.34391,28.47098,340.77,0.54,0.42,2025-09-16,1128,N21,VIIRS,n,2.0NRT,309.53,6.27,D
-26.34356,28.46926,344.68,0.54,0.42,2025-09-16,1128,N21,VIIRS,n,2.0NRT,311.21,7.18,D
-25.99879,31.02103,333.1,0.42,0.37,2025-09-16,1128,N21,VIIRS,l,2.0NRT,304.74,3.58,D
-25.99478,31.02457,335.27,0.42,0.37,2025-09-16,1128,N21,VIIRS,l,2.0NRT,307.26,3.54,D
-25.99534,31.0205,343.13,0.42,0.37,2025-09-16,1128,N21,VIIRS,n,2.0NRT,307.28,5.23,D
-25.99135,31.02385,336.62,0.42,0.37,2025-09-16,1128,N21,VIIRS,n,2.0NRT,305.42,3.54,D
-25.9919,31.01985,335.74,0.42,0.37,2025-09-16,1128,N21,VIIRS,n,2.0NRT,302.89,5.23,D
-25.98792,31.02316,343.49,0.42,0.37,2025-09-16,1128,N21,VIIRS,n,2.0NRT,304.55,6.89,D
-25.98847,31.0192,330.33,0.42,0.37,2025-09-16,1128,N21,VIIRS,l,2.0NRT,302.39,4.35,D
-25.98503,31.01858,342.94,0.42,0.37,2025-09-16,1128,N21,VIIRS,n,2.0NRT,305.98,4.35,D
-25.98669,31.0065,335.91,0.42,0.38,2025-09-16,1128,N21,VIIRS,n,2.0NRT,303.37,9.64,D
-25.98778,30.99854,351.96,0.42,0.38,2025-09-16,1128,N21,VIIRS,n,2.0NRT,301.27,6.22,D
-26.37678,27.95942,342.62,0.39,0.44,2025-09-16,1128,N21,VIIRS,n,2.0NRT,310.74,14.25,D
-25.98159,31.01797,330.78,0.42,0.37,2025-09-16,1128,N21,VIIRS,l,2.0NRT,302.97,5.56,D
-25.98325,31.00589,348.01,0.42,0.38,2025-09-16,1128,N21,VIIRS,n,2.0NRT,302.92,7.58,D
-25.9838,31.00186,342.23,0.42,0.38,2025-09-16,1128,N21,VIIRS,n,2.0NRT,303.65,6.57,D
-25.98434,30.99788,332,0.42,0.38,2025-09-16,1128,N21,VIIRS,n,2.0NRT,303.24,6.57,D
-25.9798,31.00529,347.01,0.42,0.38,2025-09-16,1128,N21,VIIRS,n,2.0NRT,306.97,7.58,D
-25.98036,31.00123,349.61,0.42,0.38,2025-09-16,1128,N21,VIIRS,n,2.0NRT,309.29,6.57,D
-25.98092,30.99716,337.37,0.42,0.38,2025-09-16,1128,N21,VIIRS,n,2.0NRT,303.77,6.57,D
-25.96889,31.05882,334.03,0.42,0.37,2025-09-16,1128,N21,VIIRS,n,2.0NRT,303.65,4.65,D
-25.97527,31.01268,345.75,0.42,0.37,2025-09-16,1128,N21,VIIRS,n,2.0NRT,306.66,8.45,D
-25.97582,31.00863,348.45,0.42,0.38,2025-09-16,1128,N21,VIIRS,n,2.0NRT,307.97,8.25,D
-25.97749,30.99647,335.65,0.42,0.38,2025-09-16,1128,N21,VIIRS,n,2.0NRT,304.63,5.7,D
-26.06987,30.09346,330.48,0.45,0.39,2025-09-16,1128,N21,VIIRS,n,2.0NRT,297.9,2.4,D
-26.58634,25.33267,340.7,0.56,0.51,2025-09-16,1128,N21,VIIRS,n,2.0NRT,309.67,4.66,D
-26.58107,25.33774,342.08,0.56,0.51,2025-09-16,1128,N21,VIIRS,n,2.0NRT,309.85,8.45,D
-26.14657,29.09068,330.25,0.5,0.41,2025-09-16,1128,N21,VIIRS,l,2.0NRT,304.26,4.86,D
-25.84305,31.33488,348,0.41,0.37,2025-09-16,1128,N21,VIIRS,n,2.0NRT,314.42,8.26,D
-26.26851,27.99962,333.34,0.38,0.43,2025-09-16,1128,N21,VIIRS,l,2.0NRT,305.8,6.14,D
-26.09042,29.29404,333.05,0.49,0.4,2025-09-16,1128,N21,VIIRS,n,2.0NRT,302.77,4.65,D
-25.77747,31.27915,350.81,0.41,0.37,2025-09-16,1128,N21,VIIRS,n,2.0NRT,310.19,11.44,D
-26.16873,28.19616,335.03,0.56,0.43,2025-09-16,1128,N21,VIIRS,n,2.0NRT,303.8,3.3,D
-26.06626,29.02764,331.08,0.5,0.41,2025-09-16,1128,N21,VIIRS,n,2.0NRT,303.12,2.05,D
-26.06871,29.00744,342.39,0.51,0.41,2025-09-16,1128,N21,VIIRS,n,2.0NRT,309.41,6.55,D
-26.06495,29.00685,331.86,0.51,0.41,2025-09-16,1128,N21,VIIRS,n,2.0NRT,304.89,6.55,D
-26.03256,29.21029,333.19,0.49,0.41,2025-09-16,1128,N21,VIIRS,l,2.0NRT,304.85,6.17,D
-25.854,30.55675,342.44,0.43,0.38,2025-09-16,1128,N21,VIIRS,n,2.0NRT,301.18,3.1,D
-25.73025,31.44036,339.3,0.4,0.37,2025-09-16,1128,N21,VIIRS,l,2.0NRT,313.3,13.76,D
-25.85311,30.55746,347.74,0.43,0.38,2025-09-16,1128,N21,VIIRS,n,2.0NRT,302.19,4.94,D
-25.72571,31.44785,352.03,0.4,0.37,2025-09-16,1128,N21,VIIRS,n,2.0NRT,314.47,8.31,D
-25.72684,31.43988,347.01,0.4,0.37,2025-09-16,1128,N21,VIIRS,n,2.0NRT,312.21,11.58,D
-25.7223,31.44734,339,0.4,0.37,2025-09-16,1128,N21,VIIRS,l,2.0NRT,312.16,8.31,D
-25.72342,31.43942,348.04,0.4,0.37,2025-09-16,1128,N21,VIIRS,n,2.0NRT,315.52,11.58,D
-26.44764,25.306,332.69,0.56,0.51,2025-09-16,1128,N21,VIIRS,n,2.0NRT,306.07,2.3,D
-25.69846,31.44363,342.16,0.4,0.37,2025-09-16,1128,N21,VIIRS,l,2.0NRT,314.15,9.82,D
-26.188,27.59354,341.47,0.4,0.44,2025-09-16,1128,N21,VIIRS,n,2.0NRT,311.08,3.96,D
-25.75433,30.96762,337.53,0.42,0.37,2025-09-16,1128,N21,VIIRS,l,2.0NRT,311.44,8.82,D
-26.35973,25.27295,343.9,0.56,0.51,2025-09-16,1128,N21,VIIRS,n,2.0NRT,302.33,18.55,D
-26.36026,25.26733,355.61,0.56,0.51,2025-09-16,1128,N21,VIIRS,n,2.0NRT,306.19,11.27,D
-26.36079,25.26174,332.64,0.56,0.51,2025-09-16,1128,N21,VIIRS,n,2.0NRT,302.12,11.27,D
-26.35392,25.28366,331.53,0.56,0.51,2025-09-16,1128,N21,VIIRS,l,2.0NRT,302.84,23.58,D
-26.35446,25.27797,355.22,0.56,0.51,2025-09-16,1128,N21,VIIRS,n,2.0NRT,316.2,19.6,D
-26.35499,25.27232,348.05,0.56,0.51,2025-09-16,1128,N21,VIIRS,n,2.0NRT,308.78,19.6,D
-26.35551,25.26673,349.48,0.56,0.51,2025-09-16,1128,N21,VIIRS,n,2.0NRT,309.83,15.91,D
-26.34867,25.28861,349.88,0.56,0.51,2025-09-16,1128,N21,VIIRS,n,2.0NRT,305.65,23.58,D
-26.34919,25.283,355.57,0.56,0.51,2025-09-16,1128,N21,VIIRS,n,2.0NRT,315.83,23.58,D
-26.34972,25.27733,353.43,0.56,0.51,2025-09-16,1128,N21,VIIRS,n,2.0NRT,318.51,19.6,D
-25.88365,29.42981,337.82,0.48,0.4,2025-09-16,1128,N21,VIIRS,n,2.0NRT,299.2,1.63,D
-25.91599,29.17755,336.01,0.49,0.41,2025-09-16,1128,N21,VIIRS,n,2.0NRT,301.2,5.5,D
-26.35822,25.27694,367,0.56,0.51,2025-09-16,1128,N21,VIIRS,h,2.0NRT,302.99,16.59,D
-26.35879,25.2713,355.49,0.56,0.51,2025-09-16,1128,N21,VIIRS,n,2.0NRT,308.89,23.31,D
-26.35935,25.26572,351.8,0.56,0.51,2025-09-16,1128,N21,VIIRS,n,2.0NRT,307.36,23.31,D
-26.35992,25.26011,335.15,0.56,0.51,2025-09-16,1128,N21,VIIRS,n,2.0NRT,303.76,4.59,D
-26.35291,25.28198,344.16,0.56,0.51,2025-09-16,1128,N21,VIIRS,n,2.0NRT,308.94,19.73,D
-26.35348,25.27631,351.95,0.56,0.51,2025-09-16,1128,N21,VIIRS,n,2.0NRT,316.3,19.73,D
-26.34761,25.28697,353.72,0.56,0.51,2025-09-16,1128,N21,VIIRS,n,2.0NRT,318.9,72.69,D
-26.34818,25.28134,352.92,0.56,0.51,2025-09-16,1128,N21,VIIRS,n,2.0NRT,320.68,19.73,D
-26.34875,25.2757,349.32,0.56,0.51,2025-09-16,1128,N21,VIIRS,n,2.0NRT,313.02,19.73,D
-26.34288,25.28634,350.34,0.56,0.51,2025-09-16,1128,N21,VIIRS,n,2.0NRT,305.33,7.81,D
-26.34344,25.28071,337.89,0.56,0.51,2025-09-16,1128,N21,VIIRS,l,2.0NRT,308.19,12.17,D
-25.65511,31.00336,353.8,0.42,0.37,2025-09-16,1128,N21,VIIRS,n,2.0NRT,312.51,21.86,D
-26.33815,25.28572,330.61,0.56,0.51,2025-09-16,1128,N21,VIIRS,n,2.0NRT,299.33,7.81,D
-26.33983,25.2689,340.25,0.56,0.51,2025-09-16,1128,N21,VIIRS,n,2.0NRT,308.02,8.99,D
-26.34039,25.26331,342.68,0.56,0.51,2025-09-16,1128,N21,VIIRS,n,2.0NRT,306.24,8.99,D
-26.33509,25.2683,367,0.56,0.51,2025-09-16,1128,N21,VIIRS,h,2.0NRT,306.28,21.42,D
-26.33453,25.2739,347.58,0.56,0.51,2025-09-16,1128,N21,VIIRS,n,2.0NRT,304.18,15.25,D
-25.49523,32.0092,344.94,0.39,0.36,2025-09-16,1128,N21,VIIRS,l,2.0NRT,319.89,5.12,D
-25.85571,29.17343,339.19,0.49,0.41,2025-09-16,1128,N21,VIIRS,n,2.0NRT,300.87,3.54,D
-25.77972,29.71702,331.11,0.47,0.39,2025-09-16,1128,N21,VIIRS,l,2.0NRT,305.02,2.54,D
-25.69838,30.31523,344.48,0.44,0.38,2025-09-16,1128,N21,VIIRS,n,2.0NRT,301.08,4.78,D
-25.69898,30.31071,334.92,0.44,0.38,2025-09-16,1128,N21,VIIRS,n,2.0NRT,298.66,4.78,D
-25.69546,30.31009,335.4,0.44,0.38,2025-09-16,1128,N21,VIIRS,n,2.0NRT,300.27,5.98,D
-25.69193,30.3095,367,0.44,0.38,2025-09-16,1128,N21,VIIRS,h,2.0NRT,301.98,5.98,D
-25.69134,30.31401,343.26,0.44,0.38,2025-09-16,1128,N21,VIIRS,n,2.0NRT,300.69,5.98,D
-25.68665,30.32232,333.35,0.44,0.38,2025-09-16,1128,N21,VIIRS,n,2.0NRT,300.82,6.55,D
-25.68722,30.31793,352.28,0.44,0.38,2025-09-16,1128,N21,VIIRS,n,2.0NRT,301.36,6.55,D
-25.68782,30.31341,342.91,0.44,0.38,2025-09-16,1128,N21,VIIRS,n,2.0NRT,297.2,8.08,D
-26.24178,25.39219,345.43,0.55,0.51,2025-09-16,1128,N21,VIIRS,n,2.0NRT,303.63,6.24,D
-26.24231,25.38667,336.71,0.55,0.51,2025-09-16,1128,N21,VIIRS,n,2.0NRT,305.48,6.24,D
-25.49279,31.53625,345.99,0.4,0.37,2025-09-16,1128,N21,VIIRS,n,2.0NRT,316,6.64,D
-25.78312,29.40192,332.03,0.48,0.4,2025-09-16,1128,N21,VIIRS,l,2.0NRT,303.43,2.73,D
-25.70756,29.95045,333.5,0.45,0.39,2025-09-16,1128,N21,VIIRS,n,2.0NRT,297.01,5.27,D
-26.24485,25.38997,343.94,0.55,0.51,2025-09-16,1128,N21,VIIRS,n,2.0NRT,301.85,9.57,D
-25.51068,30.90824,347.85,0.42,0.37,2025-09-16,1128,N21,VIIRS,n,2.0NRT,311.24,9.86,D
-25.82742,28.0231,337.77,0.57,0.43,2025-09-16,1128,N21,VIIRS,l,2.0NRT,311.25,8.19,D
-25.91566,27.04301,341.29,0.43,0.46,2025-09-16,1128,N21,VIIRS,n,2.0NRT,310.71,6.1,D
-25.39118,31.01521,345.94,0.41,0.37,2025-09-16,1128,N21,VIIRS,n,2.0NRT,312.99,8.97,D
-25.98889,25.24428,340.14,0.55,0.51,2025-09-16,1128,N21,VIIRS,n,2.0NRT,309.29,6.22,D
